phen1	phen2	rho	rho.lower	rho.upper	r2	r2.lower	r2.upper	p	p_method	retinal_trait	systemic_disease	pair_key	locus_index	locus_id	chr	start	stop	n_snps	univ_p_retina	univ_p_systemic	retinal_domain	admission_reason	p_local_rg	local_rg	q_lava_global	q_lava_pair	qc_flag
ret_macular_total_left	sys_ad_kunkle2019	-0.250148	-1	0.39228	0.0625739	0	1	0.481255206559717	LAVA_rho_CI_normal_approximation_two_sided	ret_macular_total_left	sys_ad_kunkle2019	ret_macular_total_left__sys_ad_kunkle2019	483	483	3	71223282	72334704	432	0.00262738	0.00343882	outer_retina	PREDEFINED_BIOLOGY_PRIORITY	0.481255206559717	-0.250148	0.9168720876961212	0.8333160466454446	
ret_art_tort	sys_cad_nikpay2015	0.187466	-0.22339	0.63189	0.0351434	0	0.40192	0.390232350013748	LAVA_rho_CI_normal_approximation_two_sided	ret_art_tort	sys_cad_nikpay2015	ret_art_tort__sys_cad_nikpay2015	483	483	3	71223282	72334704	432	4.35343e-08	0.000127039	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.390232350013748	0.187466	0.8689153110880118	0.821026485512796	
ret_art_tort	sys_t2d_scott2017	-0.0485122	-0.37024	0.28026	0.00235344	0	0.15118	0.770030016502665	LAVA_rho_CI_normal_approximation_two_sided	ret_art_tort	sys_t2d_scott2017	ret_art_tort__sys_t2d_scott2017	483	483	3	71223282	72334704	432	4.35343e-08	1.85056e-09	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.770030016502665	-0.0485122	0.9879271741183767	0.9646135084793569	
ret_art_tort	sys_ckd_wuttke2019	0.202142	-0.15111	0.58256	0.0408612	0	0.33938	0.280130964031016	LAVA_rho_CI_normal_approximation_two_sided	ret_art_tort	sys_ckd_wuttke2019	ret_art_tort__sys_ckd_wuttke2019	483	483	3	71223282	72334704	432	4.35343e-08	3.46294e-07	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.280130964031016	0.202142	0.7783498740215545	0.7921900532743743	
ret_ven_tort	sys_cad_nikpay2015	-0.0755913	-0.50136	0.34459	0.00571405	0	0.26842	0.726134707292602	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_tort	sys_cad_nikpay2015	ret_ven_tort__sys_cad_nikpay2015	483	483	3	71223282	72334704	432	1.92166e-08	0.000127039	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.726134707292602	-0.0755913	0.9833973647792879	0.981658170960886	
ret_ven_tort	sys_t2d_scott2017	0.147491	-0.17434	0.48544	0.0217537	0	0.23608	0.380876123457734	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_tort	sys_t2d_scott2017	ret_ven_tort__sys_t2d_scott2017	483	483	3	71223282	72334704	432	1.92166e-08	1.85056e-09	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.380876123457734	0.147491	0.8647959636216791	0.8293990687410852	
ret_ven_tort	sys_ckd_wuttke2019	-0.292828	-0.66152	0.05512	0.0857484	0	0.43761	0.109215056474897	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_tort	sys_ckd_wuttke2019	ret_ven_tort__sys_ckd_wuttke2019	483	483	3	71223282	72334704	432	1.92166e-08	3.46294e-07	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10;PREDEFINED_BIOLOGY_PRIORITY	0.109215056474897	-0.292828	0.5058311426868551	0.5341458602256262	
ret_crae	sys_cad_nikpay2015	0.0230241	-0.80223	0.86935	0.000530111	0	1	0.956941125169243	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_cad_nikpay2015	ret_crae__sys_cad_nikpay2015	483	483	3	71223282	72334704	432	0.0352996	0.000127039	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.956941125169243	0.0230241	0.9985897938128142	0.9882436629858093	
ret_crae	sys_t2d_scott2017	-0.20854	-1	0.38032	0.0434888	0	1	0.553699073733471	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_t2d_scott2017	ret_crae__sys_t2d_scott2017	483	483	3	71223282	72334704	432	0.0352996	1.85056e-09	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.553699073733471	-0.20854	0.9419513469602445	0.9314937485913267	
ret_crae	sys_ckd_wuttke2019	0.352162	-0.2292	1	0.124018	0	1	0.261417429740001	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_ckd_wuttke2019	ret_crae__sys_ckd_wuttke2019	483	483	3	71223282	72334704	432	0.0352996	3.46294e-07	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.261417429740001	0.352162	0.7558971786398602	0.7623784893181145	
ret_crae	sys_sle_bentham2015	0.290635	-0.34274	1	0.0844687	0	1	0.396178902602793	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_sle_bentham2015	ret_crae__sys_sle_bentham2015	483	483	3	71223282	72334704	432	0.0352996	6.39831e-06	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.396178902602793	0.290635	0.8727290473956599	0.8383095901469758	
ret_crae	sys_ibd_delange2017	0.150387	-0.58316	1	0.0226163	0	1	0.709624478852614	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_ibd_delange2017	ret_crae__sys_ibd_delange2017	483	483	3	71223282	72334704	432	0.0352996	8.01038e-05	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.709624478852614	0.150387	0.9808135638944843	0.9824806274640501	
ret_avr	sys_cad_nikpay2015	0.335538	-0.13564	0.93512	0.112586	0	0.8751	0.219309740937475	LAVA_rho_CI_normal_approximation_two_sided	ret_avr	sys_cad_nikpay2015	ret_avr__sys_cad_nikpay2015	483	483	3	71223282	72334704	432	0.000236689	0.000127039	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.219309740937475	0.335538	0.7050232892402113	0.7036844925044162	
ret_avr	sys_t2d_scott2017	0.284357	-0.10411	0.74106	0.080859	0	0.55	0.187216691847715	LAVA_rho_CI_normal_approximation_two_sided	ret_avr	sys_t2d_scott2017	ret_avr__sys_t2d_scott2017	483	483	3	71223282	72334704	432	0.000236689	1.85056e-09	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10;PREDEFINED_BIOLOGY_PRIORITY	0.187216691847715	0.284357	0.6607145232139028	0.5999133410302693	
ret_avr	sys_ckd_wuttke2019	0.1653	-0.25861	0.63931	0.0273239	0	0.4104	0.470523302042614	LAVA_rho_CI_normal_approximation_two_sided	ret_avr	sys_ckd_wuttke2019	ret_avr__sys_ckd_wuttke2019	483	483	3	71223282	72334704	432	0.000236689	3.46294e-07	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.470523302042614	0.1653	0.912990234576791	0.9619855814630809	
ret_avr	sys_pd_nalls2019_clinical	0.21645	-0.28285	0.79769	0.0468507	0	0.63775	0.432320907443301	LAVA_rho_CI_normal_approximation_two_sided	ret_avr	sys_pd_nalls2019_clinical	ret_avr__sys_pd_nalls2019_clinical	483	483	3	71223282	72334704	432	0.000236689	0.00023889	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.432320907443301	0.21645	0.8941079235709921	0.8188115339274207	
ret_art_density	sys_cad_nikpay2015	-0.0730769	-0.69601	0.51715	0.00534024	0	0.56147	0.813336455988081	LAVA_rho_CI_normal_approximation_two_sided	ret_art_density	sys_cad_nikpay2015	ret_art_density__sys_cad_nikpay2015	483	483	3	71223282	72334704	432	0.00213008	0.000127039	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.813336455988081	-0.0730769	0.9916754254907862	0.9752119448268596	
ret_art_density	sys_t2d_scott2017	-0.60688	-1	-0.20259	0.368303	0.0419	1	0.00285143574552308	LAVA_rho_CI_normal_approximation_two_sided	ret_art_density	sys_t2d_scott2017	ret_art_density__sys_t2d_scott2017	483	483	3	71223282	72334704	432	0.00213008	1.85056e-09	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10;PREDEFINED_BIOLOGY_PRIORITY	0.00285143574552308	-0.60688	0.04254098775648162	0.035982403455410296	
ret_art_density	sys_ckd_wuttke2019	-0.203199	-0.7567	0.27765	0.0412899	0	0.58689	0.441256341132778	LAVA_rho_CI_normal_approximation_two_sided	ret_art_density	sys_ckd_wuttke2019	ret_art_density__sys_ckd_wuttke2019	483	483	3	71223282	72334704	432	0.00213008	3.46294e-07	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.441256341132778	-0.203199	0.897752147905236	0.938546541759794	
ret_ven_density	sys_cad_nikpay2015	0.0500349	-0.60116	0.71172	0.00250349	0	0.64511	0.881244663543205	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_density	sys_cad_nikpay2015	ret_ven_density__sys_cad_nikpay2015	483	483	3	71223282	72334704	432	0.00493623	0.000127039	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.881244663543205	0.0500349	0.9972484809830132	0.9590247928310555	
ret_ven_density	sys_t2d_scott2017	-0.422401	-1	0.01456	0.178423	0	1	0.102675421930513	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_density	sys_t2d_scott2017	ret_ven_density__sys_t2d_scott2017	483	483	3	71223282	72334704	432	0.00493623	1.85056e-09	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.102675421930513	-0.422401	0.490891818475411	0.4777736729076065	
ret_ven_density	sys_ckd_wuttke2019	-0.050999	-0.61625	0.48826	0.0026009	0	0.46995	0.85637035004524	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_density	sys_ckd_wuttke2019	ret_ven_density__sys_ckd_wuttke2019	483	483	3	71223282	72334704	432	0.00493623	3.46294e-07	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10;PREDEFINED_BIOLOGY_PRIORITY	0.85637035004524	-0.050999	0.9952115050847854	0.9894719163186074	
ret_gcipl_left	sys_stroke_megastroke2018	0.156714	-0.31608	0.67831	0.0245592	0	0.46427	0.536724786006606	LAVA_rho_CI_normal_approximation_two_sided	ret_gcipl_left	sys_stroke_megastroke2018	ret_gcipl_left__sys_stroke_megastroke2018	484	484	3	72334705	73606612	389	7.43205e-05	3.85214e-05	neuroretina	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.536724786006606	0.156714	0.9354135044589746	0.9904254435295482	
ret_gcipl_left	sys_pd_nalls2019_clinical	0.0365944	-0.70092	0.84602	0.00133915	0	0.98102	0.926118234733175	LAVA_rho_CI_normal_approximation_two_sided	ret_gcipl_left	sys_pd_nalls2019_clinical	ret_gcipl_left__sys_pd_nalls2019_clinical	484	484	3	72334705	73606612	389	7.43205e-05	0.0197729	neuroretina	PREDEFINED_BIOLOGY_PRIORITY	0.926118234733175	0.0365944	0.9985897938128142	0.9843219844754446	
ret_isos_rpe_left	sys_pd_nalls2019_clinical	-0.175836	-1	0.50822	0.0309184	0	1	0.647667273775843	LAVA_rho_CI_normal_approximation_two_sided	ret_isos_rpe_left	sys_pd_nalls2019_clinical	ret_isos_rpe_left__sys_pd_nalls2019_clinical	484	484	3	72334705	73606612	389	8.64826e-05	0.0197729	outer_retina	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.647667273775843	-0.175836	0.9689373373489136	0.9347089754892662	
ret_art_tort	sys_cad_nikpay2015	-0.107576	-1	0.99278	0.0115726	0	1	0.832412091978881	LAVA_rho_CI_normal_approximation_two_sided	ret_art_tort	sys_cad_nikpay2015	ret_art_tort__sys_cad_nikpay2015	484	484	3	72334705	73606612	389	0.0104588	0.0428471	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.832412091978881	-0.107576	0.9935771841323772	0.9739469194105955	
ret_art_tort	sys_stroke_megastroke2018	-0.721926	-1	-0.17976	0.521177	0.03574	1	0.000560409569036189	LAVA_rho_CI_normal_approximation_two_sided	ret_art_tort	sys_stroke_megastroke2018	ret_art_tort__sys_stroke_megastroke2018	484	484	3	72334705	73606612	389	0.0104588	3.85214e-05	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.000560409569036189	-0.721926	0.011624233145090226	0.012338029843086445	
ret_art_tort	sys_t2d_scott2017	-0.260465	-1	0.26629	0.0678422	0	1	0.420072434606702	LAVA_rho_CI_normal_approximation_two_sided	ret_art_tort	sys_t2d_scott2017	ret_art_tort__sys_t2d_scott2017	484	484	3	72334705	73606612	389	0.0104588	1.78452e-07	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.420072434606702	-0.260465	0.8875898961916661	0.8653295785614652	
ret_ven_tort	sys_cad_nikpay2015	-0.0299428	-1	1	0.00089657	0	1	0.9532015656469	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_tort	sys_cad_nikpay2015	ret_ven_tort__sys_cad_nikpay2015	484	484	3	72334705	73606612	389	0.00801881	0.0428471	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.9532015656469	-0.0299428	0.9985897938128142	0.98864417817534	
ret_ven_tort	sys_stroke_megastroke2018	-0.16173	-0.88418	0.46481	0.0261567	0	0.83957	0.63838433202327	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_tort	sys_stroke_megastroke2018	ret_ven_tort__sys_stroke_megastroke2018	484	484	3	72334705	73606612	389	0.00801881	3.85214e-05	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.63838433202327	-0.16173	0.9663688947770284	0.9605801903103234	
ret_ven_tort	sys_t2d_scott2017	-0.265198	-0.96158	0.24728	0.0703299	0	0.93044	0.38981756230831	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_tort	sys_t2d_scott2017	ret_ven_tort__sys_t2d_scott2017	484	484	3	72334705	73606612	389	0.00801881	1.78452e-07	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.38981756230831	-0.265198	0.8689153110880118	0.8293990687410852	
ret_crae	sys_cad_nikpay2015	-0.602301	-1	0.37012	0.362767	0	1	0.0848542437011278	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_cad_nikpay2015	ret_crae__sys_cad_nikpay2015	484	484	3	72334705	73606612	389	0.0304459	0.0428471	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.0848542437011278	-0.602301	0.4438311238942258	0.4321725747408323	
ret_crae	sys_stroke_megastroke2018	0.00732769	-0.80424	0.79177	5.36951e-05	0	0.99503	0.985640934270547	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_stroke_megastroke2018	ret_crae__sys_stroke_megastroke2018	484	484	3	72334705	73606612	389	0.0304459	3.85214e-05	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.985640934270547	0.00732769	0.999809175470599	0.993373176999596	
ret_crae	sys_t2d_scott2017	-0.541638	-1	6e-04	0.293371	0	1	0.0338453973226658	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_t2d_scott2017	ret_crae__sys_t2d_scott2017	484	484	3	72334705	73606612	389	0.0304459	1.78452e-07	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.0338453973226658	-0.541638	0.2511326591065493	0.22724732525108848	
ret_crae	sys_sle_bentham2015	-0.204185	-1	0.52574	0.0416914	0	1	0.599867079717336	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_sle_bentham2015	ret_crae__sys_sle_bentham2015	484	484	3	72334705	73606612	389	0.0304459	0.000116946	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.599867079717336	-0.204185	0.9560224029117227	0.9269696362763804	
ret_avr	sys_cad_nikpay2015	-0.0287196	-1	1	0.000824816	0	1	0.955111277639671	LAVA_rho_CI_normal_approximation_two_sided	ret_avr	sys_cad_nikpay2015	ret_avr__sys_cad_nikpay2015	484	484	3	72334705	73606612	389	0.0427418	0.0428471	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.955111277639671	-0.0287196	0.9985897938128142	0.9891536864100218	
ret_avr	sys_stroke_megastroke2018	0.379609	-0.29826	1	0.144103	0	1	0.251720589180435	LAVA_rho_CI_normal_approximation_two_sided	ret_avr	sys_stroke_megastroke2018	ret_avr__sys_stroke_megastroke2018	484	484	3	72334705	73606612	389	0.0427418	3.85214e-05	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10;PREDEFINED_BIOLOGY_PRIORITY	0.251720589180435	0.379609	0.74519279459294	0.6855096934966278	
ret_avr	sys_t2d_scott2017	-0.123746	-0.98217	0.58305	0.015313	0	1	0.756630332717356	LAVA_rho_CI_normal_approximation_two_sided	ret_avr	sys_t2d_scott2017	ret_avr__sys_t2d_scott2017	484	484	3	72334705	73606612	389	0.0427418	1.78452e-07	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10;PREDEFINED_BIOLOGY_PRIORITY	0.756630332717356	-0.123746	0.985462701369191	0.9885735597110693	
ret_avr	sys_pd_nalls2019_clinical	-0.276628	-1	0.75401	0.076523	0	1	0.536431165299551	LAVA_rho_CI_normal_approximation_two_sided	ret_avr	sys_pd_nalls2019_clinical	ret_avr__sys_pd_nalls2019_clinical	484	484	3	72334705	73606612	389	0.0427418	0.0197729	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.536431165299551	-0.276628	0.9354135044589746	0.8992219186622532	
ret_art_density	sys_cad_nikpay2015	-0.367462	-1	0.56465	0.135028	0	1	0.357256704771733	LAVA_rho_CI_normal_approximation_two_sided	ret_art_density	sys_cad_nikpay2015	ret_art_density__sys_cad_nikpay2015	484	484	3	72334705	73606612	389	0.00896351	0.0428471	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.357256704771733	-0.367462	0.848946961462321	0.781317508809725	
ret_art_density	sys_stroke_megastroke2018	0.0382387	-0.59878	0.71551	0.0014622	0	0.68279	0.909199258388924	LAVA_rho_CI_normal_approximation_two_sided	ret_art_density	sys_stroke_megastroke2018	ret_art_density__sys_stroke_megastroke2018	484	484	3	72334705	73606612	389	0.00896351	3.85214e-05	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.909199258388924	0.0382387	0.9984020124251808	0.9983037064515692	
ret_art_density	sys_t2d_scott2017	-0.360652	-1	0.13938	0.13007	0	1	0.214683806045888	LAVA_rho_CI_normal_approximation_two_sided	ret_art_density	sys_t2d_scott2017	ret_art_density__sys_t2d_scott2017	484	484	3	72334705	73606612	389	0.00896351	1.78452e-07	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10;PREDEFINED_BIOLOGY_PRIORITY	0.214683806045888	-0.360652	0.7007817457549496	0.6950342212665673	
ret_ven_density	sys_cad_nikpay2015	-0.850868	-1	-0.02347	0.723977	0.01044	1	0.000636642978683251	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_density	sys_cad_nikpay2015	ret_ven_density__sys_cad_nikpay2015	484	484	3	72334705	73606612	389	0.0231004	0.0428471	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.000636642978683251	-0.850868	0.012913160753124169	0.010903233655455837	
ret_ven_density	sys_stroke_megastroke2018	-0.278706	-1	0.37996	0.0776772	0	1	0.428538533230674	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_density	sys_stroke_megastroke2018	ret_ven_density__sys_stroke_megastroke2018	484	484	3	72334705	73606612	389	0.0231004	3.85214e-05	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.428538533230674	-0.278706	0.8921525385394772	0.9828978673547287	
ret_ven_density	sys_t2d_scott2017	-0.124011	-0.85427	0.49735	0.0153787	0	0.81945	0.719106643996758	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_density	sys_t2d_scott2017	ret_ven_density__sys_t2d_scott2017	484	484	3	72334705	73606612	389	0.0231004	1.78452e-07	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.719106643996758	-0.124011	0.9828347560419632	0.9540970617774839	
ret_ven_tort	sys_stroke_megastroke2018	-0.545289	-1	0.3104	0.29734	0	1	0.102853095832628	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_tort	sys_stroke_megastroke2018	ret_ven_tort__sys_stroke_megastroke2018	485	485	3	73606613	74383137	285	0.039422	0.0110667	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.102853095832628	-0.545289	0.4915305052821508	0.46258108841625434	
ret_ven_tort	sys_t2d_scott2017	0.211619	-0.47899	1	0.0447826	0	1	0.574881499735011	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_tort	sys_t2d_scott2017	ret_ven_tort__sys_t2d_scott2017	485	485	3	73606613	74383137	285	0.039422	2.81825e-06	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.574881499735011	0.211619	0.9497599788881907	0.9346428872872572	
ret_crve	sys_stroke_megastroke2018	0.34418	-0.35799	1	0.11846	0	1	0.320467159876637	LAVA_rho_CI_normal_approximation_two_sided	ret_crve	sys_stroke_megastroke2018	ret_crve__sys_stroke_megastroke2018	485	485	3	73606613	74383137	285	0.00128721	0.0110667	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10;PREDEFINED_BIOLOGY_PRIORITY	0.320467159876637	0.34418	0.8216025340804681	0.805475388302544	
ret_crve	sys_t2d_scott2017	-0.0241083	-0.56699	0.51914	0.000581211	0	0.42539	0.93066456737066	LAVA_rho_CI_normal_approximation_two_sided	ret_crve	sys_t2d_scott2017	ret_crve__sys_t2d_scott2017	485	485	3	73606613	74383137	285	0.00128721	2.81825e-06	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.93066456737066	-0.0241083	0.9985897938128142	0.9940822290883627	
ret_avr	sys_stroke_megastroke2018	-1	-1	-0.36625	1	0.13423	1	6.19881381221868e-10	LAVA_rho_CI_normal_approximation_two_sided	ret_avr	sys_stroke_megastroke2018	ret_avr__sys_stroke_megastroke2018	485	485	3	73606613	74383137	285	0.00879899	0.0110667	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10;PREDEFINED_BIOLOGY_PRIORITY	6.19881381221868e-10	-1	9.862795317632487e-08	5.475618867459834e-08	
ret_avr	sys_t2d_scott2017	-0.317956	-1	0.24413	0.101096	0	1	0.316442067455262	LAVA_rho_CI_normal_approximation_two_sided	ret_avr	sys_t2d_scott2017	ret_avr__sys_t2d_scott2017	485	485	3	73606613	74383137	285	0.00879899	2.81825e-06	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10;PREDEFINED_BIOLOGY_PRIORITY	0.316442067455262	-0.317956	0.8175984222436568	0.777028670227609	
ret_art_density	sys_stroke_megastroke2018	0.594827	-0.25027	1	0.353819	0	1	0.0621897632344832	LAVA_rho_CI_normal_approximation_two_sided	ret_art_density	sys_stroke_megastroke2018	ret_art_density__sys_stroke_megastroke2018	485	485	3	73606613	74383137	285	0.0351549	0.0110667	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.0621897632344832	0.594827	0.3679457134053558	0.4306725925447284	
ret_art_density	sys_t2d_scott2017	-0.249209	-1	0.45113	0.062105	0	1	0.500828559470422	LAVA_rho_CI_normal_approximation_two_sided	ret_art_density	sys_t2d_scott2017	ret_art_density__sys_t2d_scott2017	485	485	3	73606613	74383137	285	0.0351549	2.81825e-06	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10;PREDEFINED_BIOLOGY_PRIORITY	0.500828559470422	-0.249209	0.9241945764618035	0.9182401591681635	
ret_crve	sys_stroke_megastroke2018	-0.163712	-1	0.89017	0.0268018	0	1	0.734222524264027	LAVA_rho_CI_normal_approximation_two_sided	ret_crve	sys_stroke_megastroke2018	ret_crve__sys_stroke_megastroke2018	486	486	3	74383138	75374967	177	0.0280891	0.00955183	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10;PREDEFINED_BIOLOGY_PRIORITY	0.734222524264027	-0.163712	0.9835769729967824	0.9891163700238094	
ret_art_density	sys_t2d_scott2017	0.932473	0.20422	1	0.869506	0.05464	1	4.3636811620841e-06	LAVA_rho_CI_normal_approximation_two_sided	ret_art_density	sys_t2d_scott2017	ret_art_density__sys_t2d_scott2017	487	487	3	75374968	76157470	48	0.0154116	0.0115793	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10;PREDEFINED_BIOLOGY_PRIORITY	4.3636811620841e-06	0.932473	0.00018582422833174616	0.00015418340106030485	
ret_rnfl_left	sys_ad_kunkle2019	0.45666	-0.21594	1	0.208538	0	1	0.140974106850845	LAVA_rho_CI_normal_approximation_two_sided	ret_rnfl_left	sys_ad_kunkle2019	ret_rnfl_left__sys_ad_kunkle2019	488	488	3	76157471	77507832	381	0.000444513	0.0228659	neuroretina	PREDEFINED_BIOLOGY_PRIORITY	0.140974106850845	0.45666	0.5761864978826085	0.624485176144838	
ret_gcipl_left	sys_stroke_megastroke2018	-0.490337	-1	0.16162	0.240431	0	1	0.09799356014505	LAVA_rho_CI_normal_approximation_two_sided	ret_gcipl_left	sys_stroke_megastroke2018	ret_gcipl_left__sys_stroke_megastroke2018	488	488	3	76157471	77507832	381	0.000924791	0.0126137	neuroretina	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.09799356014505	-0.490337	0.481202529405678	0.4354590795267755	
ret_gcipl_left	sys_ad_kunkle2019	0.300896	-0.42389	1	0.0905386	0	1	0.407467795334568	LAVA_rho_CI_normal_approximation_two_sided	ret_gcipl_left	sys_ad_kunkle2019	ret_gcipl_left__sys_ad_kunkle2019	488	488	3	76157471	77507832	381	0.000924791	0.0228659	neuroretina	PREDEFINED_BIOLOGY_PRIORITY	0.407467795334568	0.300896	0.8786749716999402	0.9599949142047561	
